"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1904427","positive regulation of calcium ion transmembrane transport","27/4940","61/18860",0.442622950819672,1.6898519944249,3.21481995092846,0.00169556881750334,0.0224761447901605,0.0185688086145186,"CAV1/P2RY6/GRIN1/NPSR1/GPER1/ADCYAP1R1/F2RL3/F2/SNCA/CEMIP/APLNR/JPH2/CD19/THY1/P2RX1/NTSR1/IL13/PLA2G1B/ASPH/G6PD/P2RX5/TRPC3/P2RX2/CXCL9/CX3CL1/P2RX3/HAP1",27
"GO:0007626","locomotory behavior","77/4940","218/18860",0.353211009174312,1.34849385283958,3.0830481251886,0.00172248338650422,0.0227847485936317,0.018823763590911,"TAL1/PRKCE/DMBX1/RCAN1/AGTPBP1/TNR/GAD1/LGI4/GRIA1/B4GALT2/CHRNB4/FZD4/SLC1A1/UCHL1/GPR37/TMOD1/ATP1A2/PDE1B/EGR1/GRIN2D/APBA2/SNCA/PREX2/KCND2/SLC6A3/SELENOP/SEZ6L2/ETV5/PAK6/HPRT1/KCNJ10/GDNF/HOXB8/NEGR1/SOBP/MEIS1/CCND2/OPRD1/LRRK2/CXCL12/TUBA1A/CALB1/NTSR1/ADCY8/GNG7/CDH23/ELAVL4/GPR88/C1QL1/GIP/ZIC1/HPGDS/SCN1A/CIART/CACNB4/CHL1/TBCE/CEND1/DPP4/TH/CWH43/USP2/CNTN2/SNCG/LRRTM1/GPR52/OPRK1/HTR2C/GBX1/DMRT3/CHRNB2/PAK5/SLURP1/FSHR/EN1/FEZF2/AVP",77
"GO:0071542","dopaminergic neuron differentiation","21/4940","44/18860",0.477272727272727,1.82213838792786,3.25245128329995,0.00172690647416505,0.0227951654589786,0.018832369549842,"WNT3A/WNT3/MANF/VEGFD/DMRTA2/EN2/HPRT1/RSPO2/FOXA1/FGF20/DKK1/LMX1B/WNT2/PHOX2B/OTX2/SFRP2/PHOX2A/WNT1/EN1/FGF8/OTP",21
"GO:0001906","cell killing","96/4940","281/18860",0.341637010676157,1.30430648205512,3.06165593092128,0.00173984715104392,0.0229155504791869,0.0189318263926935,"EMP2/FCN3/AGER/NECTIN4/CD5L/DNASE1L3/MASP1/PGLYRP4/HLA-E/CEACAM1/CXCL14/GAPDH/KRT6A/PGLYRP3/IGHG1/IL7R/CXCL2/IL23A/GFUS/GSDMB/SPI1/DAO/DNASE1/FCGR3B/F2/CAMP/CXCL13/PIK3R1/H2BC11/TYROBP/HPRT1/NCKAP1L/SERPINB4/CCL25/FCN1/H2BC12/CFB/CXCL3/NCF1/CXCL12/RAET1L/PGLYRP1/DEFA3/FCGR3A/CADM1/CX3CR1/C7/F2RL1/PRF1/CTSG/C8B/S100A12/IL13/TIGIT/HRG/PF4/C8G/LAG3/IL21/C6/SLAMF7/CRTAM/NTS/PPBP/GBP7/DEFA4/ARG1/KNG1/NKG7/KLRD1/CXCL9/NCR1/KIR3DL1/CCL18/HAMP/CD1A/CLEC12B/CCL1/KLRF2/CCL20/CCL19/CLEC2A/LTF/AZGP1/CFHR5/KIR2DL4/KLRC2/RNASE7/CXCL6/NPPB/CHGA/LEP/C8A/DEFB4A/DEFA5/SPAG11B",96
"GO:0009798","axis specification","40/4940","100/18860",0.4,1.52712550607287,3.14847900057226,0.00174333613693336,0.0229155504791869,0.0189318263926935,"PITX2/STIL/SMAD6/AURKA/WNT3/TBX3/TDRKH/ARL13B/FUT6/MESP1/MESP2/TDRD5/FGF10/SIX2/TBXT/PRICKLE1/CHRDL1/CDX2/LHX1/GPC3/BASP1/CDX1/MDFI/LEFTY2/TDRD1/HEY2/WNT6/TBX6/WNT7A/VAX2/COBL/IRX4/PCSK6/OTX2/ZIC3/WNT1/PAX6/SIX3/RIPPLY2/CER1",40
"GO:0030278","regulation of ossification","49/4940","128/18860",0.3828125,1.46150683198381,3.12100332898159,0.00175908228522565,0.0230741546618511,0.0190628582373826,"S1PR1/GREM1/SMAD6/ADRB2/MDK/TFAP2A/BMPR2/CYP27B1/GDF10/ALOX5/GPM6B/RUNX2/EGR2/SMAD7/RFLNB/KREMEN2/SOX11/COMP/SIX2/GATA1/KL/CCN1/PHOSPHO1/SGMS2/RFLNA/TWIST1/NELL1/BMP2/ZBTB16/FZD9/DDR2/ISG15/AHSG/ECM1/SRGN/IFITM5/DKK1/BGLAP/OSR2/OXT/PKDCC/SOX9/WNT10B/CALCR/ADCY10/FBN2/LTF/ACTN3/PTH",49
"GO:0045666","positive regulation of neuron differentiation","39/4940","97/18860",0.402061855670103,1.53499728703201,3.14694747783126,0.00176791071037857,0.0231415452068343,0.0191185333606701,"FEZF1/ECT2/PCP4/SH3GL3/GATA2/SOX11/ZEB1/FGF2/SOCS2/VWC2/ETV5/DUOXA1/BEND6/BMP2/ASCL1/FOXA1/HEYL/TCF4/CXCL12/LIN28A/DLX1/HOXD3/NKX6-1/FGF20/DKK1/NEUROD1/DLX2/PHOX2B/FOXG1/S100B/NKX2-5/ATOH1/TRPC5/EPO/BRINP1/NKX2-2/BRINP2/NEUROG3/FEZF2",39
"GO:0003272","endocardial cushion formation","15/4940","28/18860",0.535714285714286,2.04525737420474,3.29729056702123,0.0018530107277936,0.0240896391825875,0.0199018071715794,"TMEM100/TGFBR2/TBX3/TBX2/ENG/APLNR/BMP2/HEYL/DCHS1/HEY2/ROBO2/MSX2/TGFB2/TBX20/FGF8",15
"GO:0015732","prostaglandin transport","15/4940","28/18860",0.535714285714286,2.04525737420474,3.29729056702123,0.0018530107277936,0.0240896391825875,0.0199018071715794,"PTGES/TNFSF11/EDN1/SLCO2A1/PLA2G4A/SLCO2B1/SLCO1B1/TNFRSF11A/OXT/SLC22A11/PLA2G3/PLA2G10/SLC22A8/LEP/SLC22A6",15
"GO:0031639","plasminogen activation","15/4940","28/18860",0.535714285714286,2.04525737420474,3.29729056702123,0.0018530107277936,0.0240896391825875,0.0199018071715794,"CLEC3B/FGB/F12/MELTF/PLAU/ENO1/DHCR24/FGA/F11/SERPINE2/PLAT/TMPRSS9/HPN/H2BC1/FGG",15
"GO:1990806","ligand-gated ion channel signaling pathway","22/4940","47/18860",0.468085106382979,1.7870617624257,3.21833984435215,0.0018557090470797,0.0240896391825875,0.0199018071715794,"ADRB2/HTR3A/GRIK4/GRIN1/GRIA1/HTR3C/CHRNA9/GRIN2D/F2/CDK5R1/GRIK2/GRID1/HTR3B/GRIK5/GRIA4/GRIN3B/F2RL2/GRIA2/GRIN2C/GRIN2A/GRIK3/GRIK1",22
"GO:0016264","gap junction assembly","11/4940","18/18860",0.611111111111111,2.33310841205578,3.3708653803148,0.00187377776608899,0.0241244077892772,0.0199305314750328,"GJB2/CAV1/GJB6/ACE/GJA5/TBX5/AGT/APLNR/CNTNAP2/GJA1/GJB1",11
"GO:0032274","gonadotropin secretion","11/4940","18/18860",0.611111111111111,2.33310841205578,3.3708653803148,0.00187377776608899,0.0241244077892772,0.0199305314750328,"INHA/TBX3/CGA/KISS1/FOXL2/GJA1/FOXD1/GNRHR/OPRK1/INHBB/LEP",11
"GO:0035672","oligopeptide transmembrane transport","11/4940","18/18860",0.611111111111111,2.33310841205578,3.3708653803148,0.00187377776608899,0.0241244077892772,0.0199305314750328,"CDH17/SLC7A11/SLC25A39/SLC15A1/SLC26A6/ABCB9/SLC15A3/SLC15A2/GJA1/CA2/SLC13A3",11
"GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis","11/4940","18/18860",0.611111111111111,2.33310841205578,3.3708653803148,0.00187377776608899,0.0241244077892772,0.0199305314750328,"GREM1/LGR4/SIX4/SIX1/LHX1/AGT/HOXB7/GDNF/AGTR2/WNT2B/SOX9",11
"GO:0002385","mucosal immune response","18/4940","36/18860",0.5,1.90890688259109,3.25175541748516,0.00188392112829502,0.0241984676485196,0.0199917164943112,"H2BC6/H2BC8/H2BC7/H2BC4/CAMP/H2BC11/H2BC12/DEFA3/H2BC10/CLDN2/PLA2G1B/H2BC21/GP2/IFNL2/LTF/H2BC12L/DEFB1/APOA4",18
"GO:1901888","regulation of cell junction assembly","97/4940","285/18860",0.340350877192982,1.2993962639392,3.03394415443603,0.00188724891230081,0.0241984676485196,0.0199917164943112,"ACVRL1/TEK/FAM107A/GREM1/ARHGEF15/CAV1/ARHGAP6/PPM1F/PEAK1/WNT3A/CLDN5/FERMT2/IL1RAPL2/MYOC/CASKIN1/THBS2/TPBG/SIX4/DLC1/PTPN1/ACE/RAC3/LIN7A/PRKCH/SRGAP2C/RTN4RL2/DOCK4/LRRN3/GPM6B/EPHB2/MDGA1/LIMCH1/GPBAR1/SIX1/SRPX2/TBX5/DLG5/NECTIN1/PRICKLE1/SNCA/FLRT1/CRTAC1/AGT/NTRK3/FLRT3/LRRC15/BDNF/APLNR/EFNA5/ST8SIA2/AMIGO1/SLITRK2/ADGRB1/NEGR1/PHLDB2/LHFPL4/ADGRB2/EPHB3/MMP14/CNTNAP2/THY1/SYNDIG1/RHOD/ARHGAP33/MUSK/LRRC4B/GDF2/ASIC1/DSG3/HRG/LRFN4/WNT7A/ROBO2/DKK1/CARMIL3/EPHB1/NTRK2/LRRTM4/ADGRB3/OXT/PTPRD/IGSF11/SLITRK1/LRRN1/LRRTM1/VSTM5/CLSTN2/CHRNB2/RTN4RL1/IL17A/NEURL1/LINGO2/SLITRK5/CBLN1/EPHA7/HTR4/CBLN2",97
"GO:0046887","positive regulation of hormone secretion","58/4940","157/18860",0.369426751592357,1.41040253745584,3.07614932583625,0.00190386572350834,0.0243617103804026,0.0201265805056596,"PRKCE/SPP1/KISS1R/TFR2/NMU/FGB/SOX4/INHA/TNFSF11/PDX1/RAPGEF4/P2RY1/GAL/SOX11/FFAR4/GPER1/EDN1/RETN/F2/CAMP/DAB2/FGA/ECRG4/PPARG/ISL1/APLN/C1QTNF12/TRPA1/UCN/KISS1/ADCY8/RBP4/FOXL2/GIP/NKX6-1/RASL10B/EDN3/TRPM5/NEUROD1/CYP19A1/RFX6/HCAR2/SLC2A2/MYRIP/PLA2G3/INHBB/F2RL2/CFTR/GCG/GPRC6A/C1QTNF3/CASR/FGG/TUNAR/UCN3/LEP/NNAT/NR1H4",58
"GO:0016338","calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules","13/4940","23/18860",0.565217391304348,2.15789473684211,3.31001769954191,0.00196448648138493,0.025078657147709,0.02071889059412,"CLDN5/CLDN6/CLDN10/CLDN12/CLDN3/CLDN18/CLDN4/BMP2/CLDN14/CLDN9/CLDN2/CLDN11/CX3CL1",13
"GO:0022602","ovulation cycle process","23/4940","50/18860",0.46,1.75619433198381,3.18953380353103,0.0019678946278585,0.025078657147709,0.02071889059412,"SLIT2/NOTCH4/ADAMTS1/SLIT3/MMP19/FZD4/ZP3/PTPRN/RETN/CGA/PGR/PTX3/AFP/NR5A2/LHCGR/ROBO2/EREG/NR5A1/AMH/TGFB2/NPPC/FSHR/LEP",23
"GO:0009566","fertilization","83/4940","239/18860",0.347280334728033,1.32585164230176,3.02009463402563,0.00204059169489686,0.025951769464308,0.0214402178349466,"SPINK1/PAEP/CDK1/OVCH1/CCT3/DCST1/TDRKH/KDM5B/UMODL1/DCST2/MCIDAS/HOXA10/TEX11/FCRL5/CCT5/ZP3/FOLR3/OVCH2/HVCN1/SPINK13/LY6K/NOX5/CCNO/OVGP1/ADAM32/ALDOA/HOXA11/MEIOB/LRRC46/MST1R/ACR/SYCP2/CFAP52/FETUB/SERPINA5/SYT6/FOXL2/ADAM2/RNASE10/LCN6/SPACA4/PLAT/DRC1/CCDC87/TRPC3/ATP8B3/MAEL/CLGN/SPAG8/GARIN1B/CCDC146/SPATA46/NELL2/ODAD3/TEX101/CFAP57/ZPBP2/LRRIQ1/PLCZ1/ZAN/ZP1/IZUMO1/PRDM9/TDRD12/NLRP5/PLA2G10/LYZL4/DEFB126/FAM170B/ADAM18/SPACA3/HOXA9/TRPC7/RIMS1/PRND/KLK14/LYPD4/APOB/PRSS55/ZPBP/PRSS37/ADAM20/C16orf92",83
"GO:0030216","keratinocyte differentiation","65/4940","180/18860",0.361111111111111,1.37865497076023,3.04084767811309,0.00204468486688487,0.025951769464308,0.0214402178349466,"ETV4/ABCA12/EZH2/KRT16/LATS2/KRT81/CYP27B1/KRT80/TGM1/CDKN2A/TMEM79/PRKCH/CNFN/CDH3/KRT6A/ST14/ZBED2/DSP/KRT83/SPRR1B/KRT79/ZFP36/LIPK/IVL/LIPN/KRT6B/GRHL1/DNASE1L2/KAZN/NME2/SPRR2D/KRT3/KRT17/CASP14/TFAP2C/KRT14/KRT78/S100A7/KRT86/KRT75/SPRR3/NFKBIZ/DSG4/AKR1C3/KRT6C/EREG/SCEL/PKP1/MSX2/OVOL3/WNT16/SPRR1A/KRT1/CYP26B1/KRT4/SPRR2F/KRT72/KRT36/IL17A/PAX6/IL20/MIR125B1/CERS3/SPRR2E/LIPM",65
"GO:0003254","regulation of membrane depolarization","24/4940","53/18860",0.452830188679245,1.72882132762967,3.16520929629097,0.00206392279920052,0.0261430221232066,0.021598222423957,"FHL1/MYOC/HSH2D/HCN3/CLCN2/SMAD7/GJA5/ALB/TBX5/CAV3/GCLC/HCN2/DCN/SCN2B/MLLT11/LRRK2/FZD9/NTSR1/GCLM/SCN5A/SCN3B/ADCY10/HCN1/CACNA1G",24
"GO:0008210","estrogen metabolic process","19/4940","39/18860",0.487179487179487,1.85996055226824,3.20252606554693,0.00209545572078949,0.0264889261478833,0.0218839932130838,"AKR1B15/UGT2B15/DHRS11/HSD17B1/CYP1A2/UGT2B11/CYP2D6/SULT1A1/CYP3A7/UGT1A1/CYP19A1/UGT2B28/CYP2C9/UGT1A7/CYP1A1/HSD17B2/UGT2B10/RDH8/UGT2B7",19
"GO:0030856","regulation of epithelial cell differentiation","64/4940","177/18860",0.361581920903955,1.38045243486814,3.02947157023229,0.00212341696753477,0.0267723141395281,0.0221181159876803,"ETV4/ACVRL1/ABCA12/CDH5/EZH2/CAV1/TMEM100/XDH/NOTCH4/CLDN5/PROC/TBX3/CYP27B1/SPRED3/APOLD1/CEACAM1/PRKCH/MAFF/MESP1/ZBED2/ESRP1/FGF10/ZEB1/FGF2/ZFP36/SIX2/MYCN/WWTR1/DSG2/LHX1/ZEB2/GRHL1/BMP2/MMP9/ASCL1/GDNF/NME2/CD24/AJAP1/GDF2/HEY2/CDKN1C/FOXE3/IL13/ATOH8/NKX6-1/PKP1/MSX2/OVOL3/SOX9/WNT10B/PRLR/SFRP4/DSPP/IFNG/NKX6-3/KRT36/PROM1/ATOH1/PAX6/IL20/NKX2-2/MIR181A2/MIR125B1",64
"GO:0061326","renal tubule development","41/4940","104/18860",0.394230769230769,1.50509965742759,3.0769951992491,0.00212641346754146,0.0267723141395281,0.0221181159876803,"GREM1/KIF26B/LGR4/TCF21/SIX4/GREB1L/AQP11/TMEM59L/SALL1/SIX1/FGF2/SIX2/ADAMTS16/WWTR1/PRICKLE1/LHX1/AGT/GPC3/NPNT/HOXB7/BMP2/GDNF/HEYL/AGTR2/HOXA11/CD24/WNT2B/CALB1/DCHS1/WNT6/HS3ST3A1/AQP1/HOXD11/SOX9/FOXD1/PROM1/WNT1/IRX1/FGF8/POU3F3/SLC22A6",41
"GO:0070482","response to oxygen levels","118/4940","357/18860",0.330532212885154,1.26191043218907,2.97624732402529,0.00215246861336065,0.0270460485085597,0.0223442633611386,"EPAS1/RGCC/PLEKHN1/PRKCE/SLC6A4/ANGPT4/CCNB1/AGER/CAV1/CAT/SLC2A1/CCNA2/CA9/TERT/ALAS2/ERO1A/TGFBR3/ANKRD1/COL1A1/SLC7A5/PDK1/GNGT1/PAK1/EGLN3/ENG/MB/VEGFD/ADAM8/AK4/PTPN1/SUV39H2/IRAK1/JUND/PLAU/KCNA5/FZD4/SLC1A1/P4HB/CRYAB/PDLIM1/ENO1/EDN1/PLOD2/CYGB/GUCY1A2/HYOU1/EGR1/CLDN3/ABCB1/CAV3/KCND2/GATA6/LCN2/FGFR2/E2F1/CA3/POLB/TWIST1/ZEB2/BNIP3/BMP2/LOXL2/POSTN/KCNK3/FOS/PMAIP1/PPARG/NDNF/NOX1/F7/OPRD1/ATP1B1/CXCL12/MMP14/HILPDA/ITGA2/CD24/CYBB/DDR2/NDP/SLC8A3/PGF/MYOCD/KCNJ8/DRAM1/TFRC/UCK2/CBFA2T3/PTGIS/PLAT/SOD3/AQP1/DDIT4/NGB/P2RX2/DPP4/TH/ANGPTL4/ASCL2/CPEB1/S100B/TGFB2/KCNK2/SOX2/CBS/CHRNA4/P2RX3/NOS1/CHRNB2/CYP1A1/ADORA1/NPPC/PKLR/CASR/EPO/CLCA1/UCN3/LEP",118
"GO:0033555","multicellular organismal response to stress","40/4940","101/18860",0.396039603960396,1.5120054515573,3.07350283043202,0.00216681874572749,0.0271719070714228,0.0224482422057368,"EDNRB/MDK/LYPD1/ADRB1/GRIA1/EPHB2/ATAT1/SLC1A1/TMEM45B/ADCYAP1R1/ATP1A2/NR2E1/PDE8B/GRIK2/TRPV1/RET/KCTD16/TRPA1/PRKCG/NPAS2/UCN/NTSR1/GNG7/TMEM74/ASIC1/MAPK8IP2/GABRA5/P2RX2/THBS4/ADAM11/DPP4/ADRA2A/HCN1/HTR2C/P2RX3/NOS1/SCN3A/BRINP1/AVP/HTR1A",40
"GO:0035235","ionotropic glutamate receptor signaling pathway","16/4940","31/18860",0.516129032258065,1.970484523965,3.22150656331394,0.00219241366550786,0.0274379913827031,0.0226680694357898,"ADRB2/GRIK4/GRIN1/GRIA1/GRIN2D/CDK5R1/GRIK2/GRID1/GRIK5/GRIA4/GRIN3B/GRIA2/GRIN2C/GRIN2A/GRIK3/GRIK1",16
"GO:0030099","myeloid cell differentiation","154/4940","481/18860",0.32016632016632,1.2223353842787,2.94254675209283,0.00226694798034757,0.0283142705911937,0.0233920130243036,"EPAS1/CD101/TAL1/HMGB3/SFXN1/HBA2/HBB/HBA1/EFNA2/SNRK/ALAS2/TGFBR3/TGFBR2/FLI1/INHA/TUBB1/TNFSF11/KLF13/SLC4A1/RASGRP4/IL31RA/QKI/CSF3/NCAPG2/MPIG6B/CCN4/OSCAR/MB/CEACAM1/GATA2/PDE2A/ERFE/CALCA/TESC/KLF10/HBM/H4C5/POU4F1/FLVCR1/GP9/HOXA5/IL23A/PIAS3/IL11/KLF2/RACGAP1/TLR4/SPI1/UBASH3B/H4C8/ZFP36/CDK5RAP3/GATA1/THPO/IL33/PDE1B/LILRB3/H4C14/NEDD9/RASSF2/H4C12/ETS1/DCSTAMP/IRF7/PRKDC/PPARGC1B/IL1RL1/PIK3R1/LIPA/GPC3/HOXB7/H4C9/MITF/TYROBP/CLDN18/GAB2/EVI2B/NCKAP1L/H4C3/FAM3C/JUNB/BMP2/MMP9/TF/EPB42/H4C2/H4C4/FOS/MFAP2/MTURN/HOXB8/ZBTB16/JUN/FCER1G/PPARG/NFKBIA/NRROS/MEIS1/IL5RA/CDKN2B/HBD/H4C11/RHEX/NDP/ISG15/H4C1/TNFRSF11A/F2RL1/CDKN1C/CLEC1B/IL34/BATF/IRF8/H4C16/TRIM58/PF4/TFRC/C1QC/CBFA2T3/G6PD/SCIN/TRIM10/P2RX5/BGLAP/MIR221/ITGB8/AHSP/ADGRF5/CALCR/CSF3R/TMEM178A/TSPO2/PLA2G3/DHRS2/IFNG/H4C13/PLA2G10/H4C15/ARID3C/CCL19/IL17A/UBD/IAPP/H4C6/LTF/FSHR/MIR222/HOXA9/IGSF23/NKX2-3/EPO/IL20/MIR125B1/APCS",154
"GO:0045055","regulated exocytosis","80/4940","230/18860",0.347826086956522,1.32793522267206,2.98090917155168,0.00231185246593391,0.0288177235813233,0.0238079438837727,"STX11/ABCA12/FOXF1/SYT12/STX1A/RAB26/SYT7/FGR/TSPAN18/PRAM1/RAPGEF4/CEACAM1/GATA2/TMEM79/P2RY1/SYNGR3/VAMP2/SYT15/ANXA3/SPI1/SYT2/RAB11FIP1/ZP3/GATA1/RIMS2/CBARP/BTK/SNCA/NR4A3/SYT13/GAB2/NCKAP1L/SYN2/STEAP2/RAB15/CDK5R2/BRSK1/CPLX2/HCK/SCRIB/FCER1G/SCAMP5/LRRK2/PTGDS/FCGR3A/PRKCG/PFN2/RPH3A/RAB44/P2RX1/F2RL1/SYT6/IL13/SYT5/CLNK/UNC13A/WNT7A/CRHBP/SCIN/CACNB4/CACNA1B/SYT1/SV2A/CLTRN/CD177/CPLX1/GRIK5/UNC13C/NKG7/SEPTIN5/ADRA2A/PLA2G3/KLRF2/RIMS4/NLRP5/KLRC2/RIMS1/CPLX4/CHGA/GPR151",80
"GO:0035914","skeletal muscle cell differentiation","34/4940","83/18860",0.409638554216867,1.56392371103849,3.06725219328834,0.00234262604619607,0.0290856738804937,0.0240293127114765,"NLN/WNT3A/BARX2/ANKRD1/SIX4/PAX7/DMRTA2/MAFF/BCL9/UQCC2/EGR2/SOX11/SIX1/PPIF/EGR1/MEGF10/ATF3/FOS/BTG2/B4GALNT2/HEYL/KLHL41/NR4A1/SCX/NUPR1/MYOCD/EPHB1/VAX1/CYP26B1/HLF/PHOX2B/S100B/ANKRD33/RBM24",34
"GO:0051304","chromosome separation","34/4940","83/18860",0.409638554216867,1.56392371103849,3.06725219328834,0.00234262604619607,0.0290856738804937,0.0240293127114765,"DLGAP5/CENPF/CDC20/UBE2C/NUF2/BUB1B/PLK1/BIRC5/CDCA8/SKA3/CCNB1/AURKB/TTK/NDC80/ZWINT/NCAPG/NCAPH/ESPL1/SPC24/KNL1/KNTC1/SKA1/BUB1/MAD2L1/TRIP13/SPC25/NCAPG2/SPDL1/HASPIN/ZWILCH/GEN1/INCENP/DUSP1/NCAPD2",34
"GO:0051145","smooth muscle cell differentiation","33/4940","80/18860",0.4125,1.57484817813765,3.06940040371661,0.00235547998465068,0.0291874693750194,0.0241134117005742,"RAMP2/EDNRB/PITX2/FOXF1/TMEM204/RCAN1/NOTCH4/TBX3/QKI/TBX2/ENG/ITGA8/MESP1/PDGFB/GPER1/SIX1/FGF10/ZEB1/COMP/NFATC1/GATA6/FGFR2/NPNT/NFATC4/APLNR/CTH/TBX18/HEY2/MYOCD/EREG/MIR221/SOX9/MIR125B1",33
"GO:0032835","glomerulus development","31/4940","74/18860",0.418918918918919,1.59935441514389,3.07741167347462,0.00236065288345598,0.0291938729374142,0.0241187020439882,"PECAM1/TEK/EDNRB/LGR4/TCF21/CD34/SULF1/ANGPT1/GPR4/PDGFB/EDN1/LAMB2/PLCE1/WWTR1/EGR1/PODXL/LHX1/PTPRO/BASP1/HEYL/RET/AGTR2/CD24/COL4A4/KLF15/COL4A3/AQP1/NPHS1/SERPINB7/ITGB3/PROM1",31
"GO:0001977","renal system process involved in regulation of blood volume","10/4940","16/18860",0.625,2.38613360323887,3.30431713614399,0.00240148602511191,0.029466374515561,0.0243438309394906,"EMP2/CORO2B/GAS6/GJA5/PDGFB/PTPRO/F2RL1/TTR/ADORA1/CYP4F2",10
"GO:0009111","vitamin catabolic process","10/4940","16/18860",0.625,2.38613360323887,3.30431713614399,0.00240148602511191,0.029466374515561,0.0243438309394906,"CYP24A1/CYP27B1/CBR3/CYP4F11/CYP4F3/CYP26A1/CYP26B1/CYP2W1/CYP4F8/CYP4F2",10
"GO:0032354","response to follicle-stimulating hormone","10/4940","16/18860",0.625,2.38613360323887,3.30431713614399,0.00240148602511191,0.029466374515561,0.0243438309394906,"TGFBR3/SRD5A1/EDN1/GATA1/GCLC/EFNA5/SCX/EPHA8/GCLM/FSHR",10
"GO:0043252","sodium-independent organic anion transport","10/4940","16/18860",0.625,2.38613360323887,3.30431713614399,0.00240148602511191,0.029466374515561,0.0243438309394906,"SLCO5A1/SLCO1B3/SLCO2A1/SLCO2B1/SLCO1B1/SLCO6A1/SLCO1A2/SLCO4C1/SLCO1B3-SLCO1B7/SLC22A6",10
"GO:0045765","regulation of angiogenesis","120/4940","365/18860",0.328767123287671,1.25517164882702,2.9326137828981,0.0024431143712121,0.0299186076318357,0.0247174461774975,"RGCC/ACVRL1/EMP2/TEK/ADM2/RAMP2/CDH5/GREM1/ANGPT4/ECSCR/STARD13/EFNA3/MDK/SASH1/RHOJ/JCAD/TIE1/SEMA6A/TERT/E2F2/NPR1/TGFBR2/ADAM12/ADAMTS1/CLDN5/TSPAN18/HMGA2/SEMA5A/QKI/RECK/CD34/THBS2/CD36/C5AR1/MINAR1/ENG/SULF1/CEACAM1/GATA2/KLF4/ALOX5/GPR4/GAB1/IL6/HSPB6/HOXA5/ANXA3/DAB2IP/KLF2/FBLN5/TNFSF12/RRAS/FGF2/PTPRM/BRCA1/NR2E1/VASH1/DSG2/CAMP/CCL24/CXCL13/TSPAN12/ETS1/GATA6/ANGPTL3/DCN/TWIST1/EMILIN2/NAXE/APLNR/CCN6/HYAL1/BMPER/PPARG/ADGRB1/PDCD6/CLIC3/ISL1/ADGRB2/TBXA2R/CCBE1/TNFAIP3/CYBB/PPP1R16B/CX3CR1/GDF2/ECM1/HRG/PF4/ERBB2/CMA1/CNMD/APELA/PTGIS/COL4A3/CCR3/AQP1/ADGRB3/MIR221/KRT1/THBS4/HMOX1/ITGB8/ANGPTL4/SFRP2/TGFB2/CHI3L1/CX3CL1/ITGB3/MIR126/SPINK5/MIR222/GATA4/KLK3/TNMD/NPPB/OPTC/MIR125B1/LEP/MIR205",120
"GO:0032958","inositol phosphate biosynthetic process","14/4940","26/18860",0.538461538461538,2.05574587355964,3.2090609861354,0.00245844069202038,0.0299309187164423,0.024727617057603,"ITPKA/P2RY6/P2RY1/PTH1R/GPER1/ADCYAP1R1/SNCA/ITPKC/AVPR1B/PRKG1/CD244/NTSR1/LHCGR/PTH",14
"GO:0050926","regulation of positive chemotaxis","14/4940","26/18860",0.538461538461538,2.05574587355964,3.2090609861354,0.00245844069202038,0.0299309187164423,0.024727617057603,"S1PR1/AGER/VEGFD/ARTN/FGF10/CDH13/NTRK3/F7/CXCL12/ITGA2/F2RL1/PGF/SCG2/CASR",14
"GO:0060343","trabecula formation","14/4940","26/18860",0.538461538461538,2.05574587355964,3.2090609861354,0.00245844069202038,0.0299309187164423,0.024727617057603,"TEK/GREM1/TGFBR3/ADAMTS1/COL1A1/FHL2/CAV3/HEY2/RBP4/MSX2/WNT10B/NKX2-5/CHAD/FBN2",14
"GO:0007611","learning or memory","96/4940","284/18860",0.338028169014085,1.2905285966813,2.93883458617156,0.00250978165375269,0.0304967654438554,0.0251950948961995,"SLC6A4/AGER/MDK/STRA6/JPH4/SLC24A2/KAT2A/RCAN1/LDLR/ARC/CLDN5/NETO1/TNR/TPBG/FEN1/GRIN1/GRIA1/B4GALT2/SHANK3/ITGA8/EPM2A/EPHB2/SLC7A11/SLC1A1/FOXB1/NDRG4/KCNAB1/KAT2B/BCHE/GPI/FOXO6/MME/ATP1A2/PDE1B/PDE8B/NEDD9/POMK/LCN2/NFATC4/PAK6/NPTX2/TTBK1/FOS/JPH3/BRSK1/SGK1/BTG2/ADGRF1/CCND2/B3GAT1/CNTNAP2/TUBA1A/KCTD16/PRKCG/FZD9/RASGRF1/UCN/CALB1/NTSR1/MUSK/ADCY8/KLK8/SLC8A3/ELAVL4/ASIC1/GPR88/C1QL1/GIP/ADAM2/CRHBP/GALR2/DKK1/MAPK8IP2/GABRA5/BGLAP/NTRK2/PTPRZ1/ADGRB3/OXT/TH/CNTN2/NRGN/S100B/SLC8A2/KCNK2/CAMK2N1/TBR1/OPRK1/GALR3/CLSTN2/CHRNB2/PAK5/GRIN2A/EN1/BRINP1/SORCS3",96
